identifier,formula,atoms,num_atoms,Formula_original,Temperature (K),TC,DOI,formation_energy_per_atom,cif_path
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,380.311,0.950556,10.1021/nl202935k,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,390.634,1.04646,10.1021/nl202935k,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,400.387,1.17148,10.1021/nl202935k,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,316.179,6.61923,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,328.088,6.39082,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,349.672,5.98479,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,374.954,5.64257,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,393.572,5.22366,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,418.121,4.83051,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,441.926,4.45003,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,467.951,4.09512,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,492.48,3.81647,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,514.782,3.55043,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,539.302,3.32266,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,563.822,3.0949,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,588.331,2.93075,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,612.842,2.75388,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,637.349,2.60246,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,661.843,2.52737,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,687.078,2.45231,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,715.273,2.4283,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,741.252,2.34057,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,762.028,2.31618,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-1883,SnTe,"MSONAtoms(symbols='SnTe', pbc=True, cell=[[3.90180836, 1e-08, 2.25271045], [1.30060313, 3.67866008, 2.25271045], [1e-08, 1e-08, 4.50541987]])",2,Sn50Te50,791.708,2.27952,10.1016/s1002-0721(14)60543-3,-0.26504988,downloaded_cif_TE\mp-1883_SnTe.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,321.499,0.289016,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,372.792,0.302161,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,421.93,0.311739,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,474.851,0.319608,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,512.639,0.334315,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,568.77,0.363434,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,618.421,0.392455,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-12360,AgSbTe2,"MSONAtoms(symbols='AgSbTe2', pbc=True, cell=[[0.676117, 2.187259, -3.727623], [0.676117, -2.187259, -3.727623], [-6.399731, 0.0, -3.727623]], initial_magmoms=...)",4,Ag25Sb25Te50,674.632,0.365037,10.1063/1.3029774,-0.291437181,downloaded_cif_TE\mp-12360_AgSbTe2.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,373.116,3.74948,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,398.545,3.64046,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,423.202,3.53145,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,449.401,3.46436,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,472.517,3.39727,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,497.945,3.34696,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,523.373,3.28826,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,548.031,3.22956,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,573.459,3.21279,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,598.887,3.16247,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,622.774,3.13732,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,649.743,3.10377,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,673.63,3.05346,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,699.058,3.04507,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,722.945,3.05346,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,747.603,3.07862,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1317,CoSb3,"MSONAtoms(symbols='Co4Sb12', pbc=True, cell=[[7.39186059, -2.508e-05, -2.61340979], [-3.69594978, 6.40161738, -2.61345101], [2.347e-05, -1.232e-05, 7.84029276]])",4,Co25Sb75,772.26,3.087,10.1063/1.2538036,-0.147884075,downloaded_cif_TE\mp-1317_CoSb3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,298.4273,0.980785,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,322.04,0.973905,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,348.2056,0.976177,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,371.8682,0.990834,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,398.098,1.0208,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,422.668,1.06312,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,448.126,1.12388,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-1227403,Bi(SbTe2)3,"MSONAtoms(symbols='BiSb3Te6', pbc=True, cell=[[20.616245, -2.182162, 0.0], [20.616245, 2.182162, 0.0], [20.38527, 0.0, 3.772551]], initial_magmoms=...)",10,Bi10Sb30Te60,472.853,1.2339,10.1016/j.jallcom.2017.02.181,-0.407621485,downloaded_cif_TE\mp-1227403_Bi(SbTe2)3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,299.827,0.924649,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,323.672,0.945529,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,347.499,1.00582,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,375.017,1.01703,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,399.766,1.06751,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,422.693,1.08834,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,448.364,1.12902,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-34202,Bi2Te3,"MSONAtoms(symbols='Bi2Te3', pbc=True, cell=[[10.82767426, -2.20906506, 0.05426101], [10.82767426, 2.20906506, 0.05426101], [10.35795043, -0.0, 3.85153248]])",5,Bi40Te60,473.117,1.16965,10.1109/ict.2007.4569410,-0.274401004,downloaded_cif_TE\mp-34202_Bi2Te3.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,324.1456583,1.416555407,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,371.6526611,1.184245661,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,420.5042017,1.053404539,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,468.4593838,0.994659546,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,517.3109244,0.970627503,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,567.5070028,0.943925234,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,615.9103641,0.890520694,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,666.1064426,0.759679573,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-4573,TlSbTe2,"MSONAtoms(symbols='TlSbTe2', pbc=True, cell=[[4.31765872, 0.01154871, 7.11075584], [1.99854545, 3.82728767, 7.11075584], [0.01900104, 0.0115487, 8.31893444]])",4,Tl25Sb25Te50,714.9579832,0.519359146,10.1016/j.jallcom.2004.01.018,-0.439535854,downloaded_cif_TE\mp-4573_TlSbTe2.cif
mp-1219182,SiGe,"MSONAtoms(symbols='SiGe', pbc=True, cell=[[0.0, 2.77146216, 2.77146216], [2.77146216, 0.0, 2.77146216], [2.77146216, 2.77146216, 0.0]])",2,Si50Ge50,313.7415,2.36349,10.1063/1.3027060,0.016203427,downloaded_cif_TE\mp-1219182_SiGe.cif
mp-1219182,SiGe,"MSONAtoms(symbols='SiGe', pbc=True, cell=[[0.0, 2.77146216, 2.77146216], [2.77146216, 0.0, 2.77146216], [2.77146216, 2.77146216, 0.0]])",2,Si50Ge50,474.718,2.46911,10.1063/1.3027060,0.016203427,downloaded_cif_TE\mp-1219182_SiGe.cif
mp-1219182,SiGe,"MSONAtoms(symbols='SiGe', pbc=True, cell=[[0.0, 2.77146216, 2.77146216], [2.77146216, 0.0, 2.77146216], [2.77146216, 2.77146216, 0.0]])",2,Si50Ge50,578.181,2.4984,10.1063/1.3027060,0.016203427,downloaded_cif_TE\mp-1219182_SiGe.cif
mp-1219182,SiGe,"MSONAtoms(symbols='SiGe', pbc=True, cell=[[0.0, 2.77146216, 2.77146216], [2.77146216, 0.0, 2.77146216], [2.77146216, 2.77146216, 0.0]])",2,Si50Ge50,673.025,2.52783,10.1063/1.3027060,0.016203427,downloaded_cif_TE\mp-1219182_SiGe.cif
